100.6	-5.76587548638
100.7	-5.70556420233
100.8	-5.64525291829
100.9	-5.58494163424
101	-5.52463035019
101.1	-5.46431906615
101.2	-5.4040077821
101.3	-5.34369649805
101.4	-5.28338521401
101.5	-5.22307392996
101.6	-5.16276264591
101.7	-5.10245136187
101.8	-5.04214007782
101.9	-4.98182879377
102	-4.92151750973
102.1	-4.86120622568
102.2	-4.80089494163
102.3	-4.74058365759
102.4	-4.68027237354
102.5	-4.61996108949
102.6	-4.55964980545
102.7	-4.4993385214
102.8	-4.43902723735
102.9	-4.37871595331
103	-4.31840466926
103.1	-4.25809338521
