100	-4.76587548638
100.1	-4.70556420233
100.2	-4.64525291829
100.3	-4.58494163424
100.4	-4.52463035019
100.5	-4.46431906615
100.6	-4.4040077821
100.7	-4.34369649805
100.8	-4.28338521401
100.9	-4.22307392996
101	-4.16276264591
101.1	-4.10245136187
101.2	-4.04214007782
101.3	-3.98182879377
101.4	-3.92151750973
101.5	-3.86120622568
101.6	-3.80089494163
101.7	-3.74058365759
101.8	-3.68027237354
101.9	-3.61996108949
102	-3.55964980545
102.1	-3.4993385214
102.2	-3.43902723735
102.3	-3.37871595331
102.4	-3.31840466926
102.5	-3.25809338521
