108.1948	-8.074	60.09	4.5
99.054	-1.6688	10	4.3
108.7247	-9.8682	10	4.8
100.3183	-3.3354	19.29	5.1
96.3152	2.8884	35	5.2
100.3667	-3.4004	10	4.9
100.3604	-3.3848	17.03	5.5
100.2706	-3.3684	20	5.6
100.2732	-3.4021	10	5.1
102.6998	-4.4845	62.9	4.3
100.4042	-3.2733	10	5.2
100.3089	-3.2558	22.04	5.2
100.2724	-3.3215	10	5.1
101.7944	-5.3438	27.84	4.5
100.182	-3.3243	10	4.5
98.7326	-0.4717	38.34	4.4
100.3448	-3.219	17.4	4.9
100.3854	-3.1911	19	5.2
95.8698	3.9446	48.83	4.9
95.7845	12.1851	10	4.3
96.6797	4.5136	154.36	4.7
95.6557	4.7367	89.03	4.5
102.6442	-4.6967	53.68	4.8
97.8694	0.3792	29.08	4.1
97.6279	2.1519	55.58	4.5
101.7964	-3.2357	67.3	4.6
100.958	-4.3373	13.87	4.4
102.386	-6.4463	10	4.5
95.7084	2.4958	10	4.4
96.8489	2.5181	51.5	4
102.1105	-2.4959	148.65	4.4
97.0207	3.6568	54.08	4.4
93.7095	12.2219	75.77	4.4
97.6847	3.9044	35	4.4
96.7648	3.078	35	4.2
97.6972	3.9397	35	4.2
99.5396	0.0677	96.01	4.7
101.555	-3.2804	55.73	4.1
96.6839	5.2464	218.55	4.1
94.5426	7.3774	10	4.4
96.4066	4.9746	10	4.5
94.7511	5.2039	76.44	4.5
104.8427	-5.9847	63.25	4.5
96.6838	4.2449	121.54	5
104.5223	-6.5559	10	4.7
104.301	-7.8207	10	4.5
90.8649	1.9544	10	4.4
98.4985	-1.14	10	5
106.6258	-7.4979	53.14	4.5
93.1904	13.1472	41.16	4.7
106.9647	-9.2205	10	4.7
90.95	1.7233	10	4.8
102.2886	-2.1683	212.8	4.7
93.0643	14.0641	10	4.1
105.1667	-5.594	106.55	4.4
96.7065	0.5166	10	4.2
97.8365	0.3356	28.91	4.2
108.8799	-9.1553	34.83	4.8
102.5889	-4.4773	54.02	5.3
95.7332	3.0422	8.51	4.9
92.0497	6.8607	10	4
95.9998	2.8804	24.84	4.3
101.039	-4.3469	10.5	4.9
105.864	-6.4614	65.97	4.2
103.2838	-4.7494	67.47	4.4
101.1052	-4.3358	4.22	4.3
104.6542	-6.6509	35	5
100.8842	-4.1191	15.19	4.2
101.0051	-4.0266	10	5
107.3366	-7.7972	58.81	4.1
108.2223	-9.7631	10	4.8
108.1878	-9.6512	10	5.2
108.2243	-9.5742	10	4.4
102.1689	-2.868	121.35	4.4
100.9671	-4.3256	10	4.6
100.9938	-4.0808	21	5.5
101.0439	-4.2702	18.03	4.3
100.7127	-4.2119	10	4.5
100.2719	-1.7524	49.89	4.3
96.0874	4.8884	10	4.4
103.707	-6.2478	35	4.6
93.3607	9.5672	71.13	4.9
101.1362	-4.2866	10	4.6
100.8855	-4.4571	15.2	4.2
100.7381	-4.786	10	4.1
100.9906	-4.34	14.97	4.1
100.9629	-4.4556	15.2	5
101.2411	-4.2069	26	6.9
101.1347	-4.3217	22	6.8
107.3531	-7.6793	29.84	4.2
103.4033	-2.9918	291.06	4.2
107.903	-10.0579	10	4.6
93.3176	7.3494	40.31	4.3
96.8867	1.0718	10	4.1
102.7424	-5.2296	52.4	4.3
97.0007	1.0281	10	4.5
102.8282	-4.4168	64.46	4.2
104.26	-7.9265	10	4.6
95.6192	3.7417	43.5	4.6
100.1815	-1.7797	48.42	5.1
103.3882	-4.5781	107.03	4.3
102.6997	-4.5387	54.26	4.9
108.1537	-6.1779	10	4.3
101.3839	-2.7362	157.17	4.4
103.5853	-7.4736	10	4.6
108.0218	-10.6356	10	4.6
107.0704	-7.5425	50.22	4.6
104.9966	-5.5045	57.49	4.6
102.6856	-3.5409	39.42	4.1
98.5885	0.5464	54.1	4.9
100.7082	-2.2836	61.01	4.1
103.2715	-5.1901	55.64	4
94.9118	12.1567	10	4.5
92.423	3.6743	10	4.1
100.1174	-3.3916	10	4.5
105.9308	-5.6082	102.98	4.1
101.6886	-3.2279	49.27	4.1
93.8681	-10.903	10	5.4
99.425	1.7627	172.05	4
94.9745	12.0979	5.07	5.7
95.1004	12.0447	10	4.8
99.3222	-1.4008	26.8	4.1
94.8316	11.8485	10	5
94.9362	11.8485	10	6.1
94.9771	11.8395	10	5.1
95.0388	11.8654	10	4.6
95.0094	11.6984	10	4.8
101.7398	-3.7256	46.75	4.4
104.12	-8.2033	10	4.1
101.9318	-4.3959	38.64	4.3
101.8629	-4.5236	35	4.1
106.3621	-6.5552	106.19	4.6
94.2237	5.1698	35	5
92.992	14.3503	10	4.6
109.9033	-8.6756	74.1	4.3
93.9083	8.8774	10	4.4
102.3645	-5.1936	35	4.6
102.7487	-4.7265	61.37	4.6
106.4415	-8.1808	34.99	4.2
106.8384	-7.3423	46.22	4.4
101.8303	-3.5504	71.17	4
101.9631	-2.0697	189.78	4.4
104.4638	-6.2381	19.33	4.5
105.1061	-5.3283	136.15	4.3
105.8121	-5.9088	170.98	4.5
97.177	1.406	35	4.8
92.4828	12.9785	10	4.6
103.4231	-7.1327	10	5
107.4747	-9.3688	10	4.8
106.3418	-6.3146	96.85	5.1
97.9992	-1.1494	10	4.6
100.9372	-3.3404	38.11	4.5
100.9219	-1.2805	10	4
106.5785	-7.6355	32.35	4
100.652	-0.3825	34.11	4.3
100.8012	-1.8549	78.12	4.3
92.6873	12.9095	10	4.2
105.2135	-8.4246	10	4.4
93.0227	2.3441	10	4.2
97.6533	1.4494	28.97	4.4
106.4925	-6.239	169.4	4.4
103.3017	-4.6264	137.53	4.3
95.2875	5.7719	10	4.5
92.6936	6.4533	10	4.9
97.111	1.19	34.54	4.3
99.178	-0.6165	51.37	4.8
100.501	-1.3845	73.53	4.6
105.7059	-7.0855	35	4.5
106.1304	-5.679	181.55	4.4
105.2385	-8.2197	10	4.6
105.3274	-8.2219	10	4.6
93.6808	10.2409	10	4.6
101.152	-2.5751	41.7	5.1
98.0192	3.5269	140.62	4.3
91.6101	14.151	10	4.6
101.8177	-4.253	42.01	4.4
104.7061	-6.3433	13.55	4
97.053	1.7181	11.52	5.2
103.7211	-6.3154	23.33	5.2
95.1232	4.5025	50.69	4.5
95.17	5.6736	10	4.6
92.5217	10.8899	8.42	4.7
93.2388	12.6084	59.16	4.4
101.1838	-3.9836	19.13	4.3
92.3273	11.7257	10	4.5
96.6249	2.7964	35	4.1
102.793	-5.9213	10	4.7
102.8051	-5.904	10.02	4.7
102.9038	-5.8434	23.78	4.5
94.4496	4.9608	48.36	4.5
98.229	0.4517	35	4.2
107.9778	-7.8402	64.88	4.8
94.0306	14.0757	80.07	4.7
99.5207	-2.4966	10	5.1
93.5383	11.3192	103.13	4.3
107.9644	-7.8311	61.62	4.9
103.5046	-4.6611	59.44	4.7
108.1588	-8.1925	64.49	4.4
92.1999	1.5453	10	4.4
103.5123	-6.4547	29.48	4.5
96.4703	2.3083	35.88	4.1
106.0961	-7.2105	98.35	4.3
104.3559	-6.5162	44.31	4.4
95.0397	2.2436	10	4.6
104.9956	-7.001	35	4.5
106.312	-7.6571	43.05	4.4
99.9507	0.2128	64.03	4.2
94.8926	4.9122	53.4	4
98.9523	0.7337	69.34	4.4
104.6938	-6.2306	48.5	5
95.1346	3.4289	31.2	4.4
93.5974	2.2387	10	4.2
89.623	2.0448	10	4.4
108.2608	-7.8725	84.18	4.3
106.9026	-7.0922	59.57	4.8
99.5995	1.2299	17.12	5
102.5006	-4.4942	50.92	4.8
104.9452	-7.0361	35	4.7
99.9337	1.3572	200.93	4.3
97.0459	1.5751	29.03	4.5
92.936	12.1157	32.59	4.4
106.1768	-5.973	180	4.3
97.4432	0.2111	10	4.4
106.125	-8.9805	10	4.3
95.8035	2.7433	28.29	4.3
92.9668	9.3687	48.51	4.8
102.5783	-6.3071	34.54	4.4
97.7355	0.2928	29.74	4.2
95.8214	5.8861	19.79	4.3
96.1114	3.7874	52.45	4.7
92.9576	12.0153	38	4.3
102.3931	-4.5148	35	4.4
104.0365	-7.886	10	4.2
107.8508	-8.0814	55.63	4.4
93.6488	1.9031	10	4.2
97.0212	2.1832	46.81	4.1
96.2586	2.1295	10	4.1
95.753	2.8254	35	5
102.5135	-5.2757	35	4.9
104.9695	-6.3535	58.05	4.4
104.4634	-6.712	18.35	4.3
95.8464	2.4803	27.05	4
92.2583	7.4016	10	4.3
101.9548	-4.6344	35	4.3
104.2784	-6.5884	35	4.4
92.5087	7.969	10	4.5
104.669	-6.1925	68.52	4.5
93.9589	8.8588	10	4.8
109.4694	-6.7286	241.95	4.6
107.6753	-7.5152	117.12	4.2
106.7727	-7.4774	72.78	4.5
105.653	-6.8374	74.56	4.4
94.5708	3.5635	10	4.3
108.9137	-8.3139	76.53	4.5
92.6013	6.4531	10	4.3
97.2542	3.8659	110.48	5
103.0187	-5.837	26.18	5.7
106.6813	-6.7852	10	5
100.4116	-1.7187	63.16	4.6
99.5118	1.8835	159.21	4.3
106.3358	-6.4638	104.96	4
109.9118	-9.3397	35	4.3
102.2091	-5.2218	35	5
99.6068	-3.4641	10	5
98.6124	0.578	72.51	4.3
103.1177	-3.9512	93.99	5.1
99.8891	-1.9759	35	4.8
108.9201	-6.8841	216.17	4.1
102.7216	-5.1177	35	4.9
107.6526	-7.4707	67.11	4.6
103.8603	-6.2839	51.05	4.3
105.9296	-7.3064	47.04	4.7
102.8111	-4.4505	62.89	4.7
94.0622	10.5177	10	4.3
98.9405	0.796	84.13	4.5
92.5426	8.5032	10	4.4
93.2938	13.1329	39.6	4.9
98.9564	1.4307	97.75	4.7
105.2929	-6.768	52.32	4.9
92.6303	12.8396	10	4.4
93.5904	11.1225	129.96	4.4
100.5106	-3.4849	10	4.4
106.0456	-7.4507	85.55	4.2
98.9887	3.0861	182.22	4.3
91.8243	1.0382	10	4.9
100.9185	-3.0186	42.1	4.3
101.0474	-2.9219	62.54	5
99.9044	-1.9129	35	4.8
92.0445	7.1328	10	4.6
93.7827	10.3105	10	5
91.8613	0.5049	10	4.7
92.0905	7.3115	10	5.1
97.7082	3.0825	89.81	4.5
101.1315	-3.7715	35	4
102.3652	-5.132	34.91	4.8
94.0461	7.7168	106.74	4.7
96.2926	2.2436	10	4.9
99.8039	0.6338	159.16	4.7
103.6932	-7.8967	10	4.5
107.682	-7.0864	133.84	4.5
95.0658	4.6132	53.54	4.9
102.7843	-4.9258	52.78	4.6
94.6953	5.2079	56.73	4.3
106.1728	-7.1159	63.35	4.4
97.8435	2.0684	62.48	4.9
102.4507	-3.3391	194.71	4
108.0142	-7.746	62.77	4.4
107.9297	-7.7621	69.72	4.6
96.8266	1.818	24.27	4.4
96.2216	1.9638	10	4.1
99.4165	-1.5516	28.42	4.6
96.2214	2.1236	10	4.4
96.254	2.2388	10	4.3
96.3575	2.3481	17	6.3
93.5608	8.8585	33.37	4.9
107.4548	-8.0046	38.11	4.9
103.9835	-6.4039	49.36	4.6
95.7176	-2.1953	10	4.4
94.0198	8.0784	10	4.3
94.4018	6.6861	99.89	4.8
97.3437	1.0735	30.59	4.4
92.7074	0.6167	10	4.7
100.618	-2.0879	64.65	4.5
106.8581	-7.7539	61.54	4.7
92.4071	7.0773	10	5.1
97.0388	0.9618	10	4.4
102.1178	-4.2173	73.43	4.2
103.7581	-6.2974	35	4.5
103.816	-6.4358	35	4.2
94.4046	5.1655	51.03	4.6
99.3207	-2.2276	10	4.4
100.9598	-2.8469	35	4.4
98.9854	2.0073	127.37	4.3
100.9448	-2.9702	40.28	5.6
106.0015	-7.1634	60.53	4.8
91.8576	8.5479	10	4.2
96.4022	0.4464	10	4.7
107.0228	-7.7109	44.08	4.3
108.5045	-7.8768	65.57	4.4
95.2155	12.2739	10	4.4
95.858	2.524	25.26	4.3
103.6989	-7.5472	10	4.6
95.5805	5.4493	10	4.6
99.8691	0.5676	167.24	4.7
90.2675	-3.2199	10	4.3
94.2988	3.1758	10	4.3
94.5307	8.351	186.14	5
99.1131	1.8042	7.62	4.5
102.2283	-4.5951	42.56	4.7
93.3959	13.692	49.27	4.9
93.0511	14.2308	10	4.5
99.1027	1.6401	10	4.4
96.4228	2.2293	37.75	4.3
91.8204	5.6834	10	4.5
92.466	2.4042	10	5.1
97.9212	-0.9072	10	5
98.0737	1.1526	29.64	4.4
96.9809	1.7986	16.78	4.7
104.276	-5.5263	87.78	4.1
97.8908	-0.9122	10	4.7
103.6705	-5.2035	69.84	4.8
95.1124	10.9867	10	4.6
93.8231	6.9197	35	4.4
94.5302	7.2344	10	4.5
94.5601	7.3022	10	4.8
94.4353	7.1635	10	4.7
92.9571	11.2863	53.39	5.1
94.8637	7.2825	10	4.7
94.4316	7.173	10	4.2
94.8941	7.4864	10	4.3
94.5282	7.2027	10	5.2
101.777	-4.4498	47.98	4.8
106.9316	-6.9394	80.89	4.2
94.8419	7.0993	137.51	4.9
100.2621	-1.8917	63.9	5
94.1635	6.6766	85.75	4.1
104.3306	-6.4921	47.11	4.5
102.276	-4.5226	31.85	4.3
97.3996	0.8354	26.88	5
95.9226	2.5117	55.92	4.3
96.7955	1.9493	29.44	4.7
101.5134	-2.9211	35	4.4
108.1636	-7.6339	93.5	4.5
104.2503	-5.93	64.97	4.3
96.933	0.0702	10	4.3
96.154	2.8557	23.88	4.6
102.029	-2.6317	153.79	4.3
108.062	-7.7631	91.71	4.8
106.9878	-9.1434	10	4.6
108.4412	-7.8484	87.49	4.4
101.1106	-4.4252	10	4.4
102.3091	-2.6782	163.21	4.3
97.0494	1.7089	35	4.6
99.8617	-2.379	18.13	5.1
94.395	8.0497	172.3	4.8
99.7474	-2.4464	10	4.9
99.5867	-2.638	10	5.2
92.7094	3.5238	10	4.9
97.2475	1.3907	34.45	4.6
96.9811	1.3243	10	5
93.9461	6.1412	40.45	4.1
96.9038	1.0894	10	4.3
96.8944	1.21	10	4.6
99.7038	0.6485	144.2	4.3
101.135	-4.4855	10	4.3
101.1328	-4.4307	10	5.1
101.126	-4.516	10	4.7
101.1948	-4.482	19	5.9
97.0253	0.8735	10	4.3
97.003	0.9329	10	4.4
109.3923	-8.2152	89.44	4.5
95.5203	4.5083	72.02	4.2
93.5713	13.3676	63.94	4.4
98.4798	0.2797	48.22	4.4
109.0363	-8.1516	80.14	4.2
102.1721	-3.6008	78.41	4.4
96.4186	4.6166	25.18	4.5
102.2658	-6.0212	19.96	5.1
99.0329	-0.3699	76.23	4.6
97.1411	4.0676	10	4.4
98.982	2.6703	160.17	4.3
94.3809	4.6462	41.6	4.3
99.0023	1.1215	106.91	4.4
94.8084	5.1799	65.39	4.6
91.65	10.9759	10	4.7
105.8531	-7.3428	57.52	4.5
91.7174	10.9418	10	4.2
91.6606	10.8407	10	4.7
103.6131	-6.0558	35	4.6
102.6297	-6.835	10	5.1
93.7817	1.8648	10	4.5
95.7326	2.5812	10	4.3
102.4659	-5.7819	27.17	4.6
106.1703	-7.0104	72.17	4.5
93.5854	14.0514	35	4
94.95	4.9567	47.83	4.4
91.8646	10.9512	24.99	4.6
91.613	1.1792	10	4.2
107.2296	-8.1167	53.64	4.3
103.6499	-6.4064	35	5.1
98.5247	0.1967	35	4.3
107.935	-9.4103	10	4.2
85.2191	-12.4022	10	4.5
107.9787	-9.3884	10	4.6
96.6533	2.1891	32.16	4.9
95.8226	3.841	52.21	4.2
92.1961	8.3335	10	4.3
109.0341	-8.3132	95.78	4.3
93.2507	13.092	47.93	4.9
99.4454	1.7241	158.12	4.1
102.3497	-5.1116	41.31	4.6
102.4145	-5.027	45.16	4.4
108.9742	-7.9083	103.77	4.5
93.8713	8.5293	65.3	4.2
92.2392	6.8089	10	4.4
99.8268	0.4257	147.71	4
93.5712	9.1171	10	4.9
97.4938	2.6779	70.57	4.5
108.9996	-6.7177	230.74	4.3
101.5874	-3.4806	58.51	4.9
102.3016	-5.9362	10	4.5
106.0319	-7.2625	66.71	4.3
104.8617	-6.7124	54.26	4.5
94.8971	4.4871	39.58	4.6
101.3029	-3.0402	46.52	5.2
102.9444	-7.2212	10	5
102.9053	-7.11	10	5.1
99.391	-0.7389	36.69	5.2
99.3032	3.3542	217.35	4.5
104.3107	-7.7664	10	4.5
102.2358	-6.0251	10	5
99.8556	-2.6894	10	4.7
95.0085	11.9126	10	5
106.9644	-8.0448	35	4.3
99.245	2.0826	155.08	4
105.0147	-6.7575	71.36	4.2
108.0452	-9.9044	10	4.4
106.6077	-7.0053	88.01	4.4
104.7907	-7.2822	49	6.9
93.4565	14.1694	10	4.5
96.0923	4.8983	10	4.4
98.9279	2.5373	147.32	4.4
97.5774	0.2754	10	4.2
100.2171	-2.7267	35	5.1
106.1423	-6.9777	58.47	5.1
105.1944	-7.6811	35	4.3
108.4688	-8.2439	68.45	4.6
96.5346	1.5966	10	4.5
103.8936	-3.1881	345.27	4
100.2324	-0.7774	100.64	4
98.5778	-0.4067	40.32	4.4
102.7088	-4.3167	64.76	4.5
98.0129	-0.4551	10	4.4
94.1622	5.3326	35	4.2
108.1939	-7.5382	95.07	4.4
99.7688	-1.1647	46.15	4.1
98.813	1.2278	100.9	4.4
94.8487	11.8122	10	4.9
99.8282	-2.2249	16.89	4.9
100.3657	-2.3891	35	4.5
100.8227	-2.2736	59.26	4.8
93.1715	3.5017	10	4.7
101.2221	-3.2187	43.48	4.4
97.1174	2.2036	43.31	4.8
101.6838	-3.9893	37.61	4.4
96.9262	1.2363	10	4.3
93.7163	8.4582	10	4.6
94.0263	8.7112	79.63	4.6
102.1262	-4.5346	52.12	4.2
101.4986	-3.8843	45.9	4.1
98.7953	-0.4228	40.27	4.2
87.1121	9.3763	10	5
100.5689	-2.2439	35	4.9
100.7089	-3.2727	25.59	4.6
94.4328	4.6734	34.24	4.4
96.1307	2.255	21.39	4.8
108.9633	-8.1929	78.89	5.1
103.8661	-6.1666	35	4.5
97.912	1.4285	21.55	4.4
96.09	4.1568	75.36	4.2
103.0806	-4.7667	69.02	4.6
107.8476	-7.9122	75.07	4.4
103.8351	-5.6385	62.26	4.5
93.881	9.9478	10	4.3
102.2365	-2.675	168.62	4.2
91.9065	1.2191	10	4.7
108.8382	-8.1587	94	4.6
93.5072	6.7292	35	4.7
92.709	12.1229	30	4.9
99.0252	-0.3042	59.2	5
102.8378	-5.5725	40.25	4.4
103.2957	-7.0503	36.43	4.7
108.9471	-8.1979	70.44	5.4
108.3497	-10.2684	10	4.4
96.9188	1.3172	10	4.4
97.5978	4.2329	164.66	4.3
107.3348	-8.2452	35	4.4
100.2595	-0.8195	96.99	4.6
97.7429	0.3426	10	5.2
97.7223	0.378	19	5.8
96.902	3.6547	45.97	4.6
107.6249	-7.3275	72.6	4.4
98.4492	0.6454	43	5.4
107.5991	-9.1683	10	4.6
97.1918	1.1677	30.42	4.6
93.767	6.3225	35	5
108.6861	-8.6701	95.34	4.7
101.3647	-3.6908	35	4.5
100.8923	-5.0764	10	4.4
100.729	-5.068	10	4.7
93.7306	8.8566	10	4.6
93.4888	8.5841	9.85	4.4
91.6187	10.8163	10	4.7
92.9509	13.8733	10	5
91.4323	10.6433	10	4.2
98.8721	1.2995	105.52	4.7
99.2069	-0.3954	57	4.6
108.5971	-10.2381	10	4.7
103.773	-5.5122	103.01	4.5
92.9916	13.8921	29	5.6
94.1608	7.5563	10	4.5
108.6276	-9.4217	10	4.5
94.4055	7.4521	10	4.3
94.1223	7.5098	10	4.1
108.5971	-9.5083	8	5.6
94.3069	7.6041	10	5.1
94.4424	7.6875	10	4.7
94.4011	7.5719	10	4.3
94.2948	7.5086	10	4.5
94.3354	7.7755	10	4.4
94.3969	7.5825	10	4.5
100.876	-2.5866	64.5	4.4
94.3045	7.4625	10	4.9
96.3647	2.059	10	4.5
107.6706	-7.9389	47.15	4.5
104.6291	-6.5488	35	5
99.941	-1.6646	45.43	4.5
104.3782	-7.0346	10	4.6
99.3258	-1.3358	35	4.3
92.6692	3.7993	10	4.4
93.5702	10.737	77.47	4.6
93.2991	12.5345	86.56	4.4
102.0257	-5.3992	35	5.1
95.6709	2.6449	10	4.4
108.885	-8.5249	44	4.3
94.5571	7.4611	62.11	4.4
99.1125	1.8133	117.6	4.4
98.5713	0.0634	57.33	4.3
102.143	-4.2655	57.42	5
91.7043	10.9578	10	4.2
92.3966	10.2311	10	4.5
97.5485	3.5033	85.19	4.6
103.6413	-4.0884	10	4.5
98.9669	2.6915	161.98	4.1
109.538	-9.4864	10	4.8
94.3165	7.5639	10	4.6
94.3675	7.6181	10	4.9
94.3706	7.5912	10	5
102.224	-4.7493	31.76	4.4
92.8487	3.2207	10	4.3
96.1993	2.9525	36.23	4.2
95.5501	2.4454	10	4.1
93.5064	12.4345	105.87	4.2
94.5279	7.4151	10	4.7
94.2039	7.4899	10	4.6
94.5208	7.1896	10	4.4
93.1441	14.069	10	4.5
94.3786	7.3554	10	5.1
94.3681	7.1804	10	4.4
94.5466	7.1149	10	4.5
94.4406	7.3444	10	5
94.4056	7.4194	10	5.4
101.6394	-5.0552	26.07	4.7
94.3357	7.2874	10	4.3
94.3985	7.2825	10	4.9
92.8676	11.8466	48.25	4.7
93.7769	10.5622	10	4.2
94.296	7.2918	10	4.3
94.2006	7.6175	10	4.9
94.2502	7.6359	10	5.1
94.1112	7.4223	10	4.5
94.3251	7.6737	10	5
107.263	-8.1358	62.52	4.7
94.1641	7.5624	10	4.6
94.3612	7.5335	10	4.3
98.5206	0.3458	50.37	4.5
95.4198	13.1345	10	5.1
103.241	-6.7821	10	4.6
94.5115	7.3304	10	4.8
94.3071	7.3881	10	4.6
94.5302	6.9783	10	4.6
94.218	7.5118	10	4.2
94.2866	7.4762	10	4.2
94.2665	7.4631	10	4.4
94.1297	7.3374	10	4.1
94.2453	7.5147	4.79	4.5
94.2101	7.4132	10	4.7
94.2947	7.3137	10	4.2
94.3371	7.5782	10	5.5
94.1596	7.364	10	4.4
93.9406	7.2435	10	4.1
94.2685	7.5237	10	4.9
94.354	7.7077	10	4.6
94.1212	7.5752	10	4.4
94.3882	7.538	10	5.1
94.1907	7.4809	10	4.2
94.2188	7.5655	10	4.9
94.4325	7.7978	10	4.3
94.1713	7.4303	10	4.4
94.3548	7.4994	10	4.3
94.3172	7.6358	10	4.3
94.2064	7.4984	10	5
94.2347	7.444	10	4.4
94.163	7.3911	10	4.4
94.1618	7.5378	10	5
94.4086	7.4898	10	4.5
94.26	7.4383	10	4.6
94.3147	7.5781	10	4.2
94.0594	7.6366	10	4.4
94.1773	7.4578	10	4.7
94.2742	7.5796	10	4.6
94.3164	6.7741	10	4.5
94.3696	7.6583	10	4.5
94.4455	7.7948	10	4.7
94.1564	7.2582	10	4.3
94.3587	7.638	10	4.5
94.4094	7.7111	10	4.7
94.2566	7.6564	10	5.2
94.1203	7.4035	10	4.6
94.2614	7.6959	10	5.2
94.3508	7.5485	10	5.1
94.3543	7.6045	10	4.8
94.0496	7.7505	10	4.4
94.1319	7.5719	10	4.2
94.2036	7.4607	10	4.9
94.2819	7.567	10	4.6
94.1522	7.5591	10	4.5
94.3217	7.6133	10	4.9
94.3975	7.5203	10	4.9
94.2219	7.4732	10	4.8
94.452	7.6243	10	4.9
94.3113	7.6688	10	5
94.33	7.6511	10	4.9
94.364	7.806	10	5
94.6243	8.3118	10	4.8
94.3296	7.5796	10	5
94.1803	7.5776	10	4.9
94.2402	7.8278	10	5.2
94.3057	7.7758	10	4.9
94.2219	7.609	10	4.8
94.3894	7.5642	10	5
94.4571	7.8123	10	4.4
94.4348	7.5814	10	4.5
97.8634	2.0919	61.07	4.5
95.1558	11.1534	10	5.2
102.7708	-5.7485	8.23	4.6
89.6346	1.7964	10	4.5
94.8481	4.4893	35	4.6
102.3771	-5.1835	20.98	4.8
99.7803	1.2731	194.31	4.1
93.1001	13.9762	10	4.9
93.0433	14.1145	10	5.2
102.3409	-4.638	15.44	4.9
94.2136	7.5694	10	4.2
108.0889	-7.6019	107.7	4.8
94.387	7.514	38.19	4.4
94.184	4.7394	35	4.2
92.8488	11.9231	56.99	4.9
100.3987	-0.3687	61.43	4.3
107.0391	-6.9207	155.05	4.5
96.2768	2.252	10	4.4
101.9737	-3.115	87.29	5.1
94.6742	7.3401	206.47	4.1
94.2136	5.3117	35	4.5
98.781	1.1255	75.55	5.3
105.3818	-5.9301	142.13	4.2
97.8292	1.9092	45.54	5.2
93.6513	11.8129	115.85	4.5
90.2643	-3.2566	10	4.2
92.8115	9.9158	35	4.7
90.2747	-3.2806	10	5.5
94.2773	5.2865	52.63	4.4
108.5228	-8.1316	103.52	4.6
92.6995	3.8854	10	4.3
92.6879	3.7692	10	4.1
94.2447	5.1466	35	4.6
89.2382	2.6909	10	4.5
105.13	-5.9744	47.58	4.4
96.9479	1.0807	10	4.5
99.5786	1.5329	176.6	4
99.8849	-2.0515	23.94	4.8
94.1586	7.5343	10	4.7
105.2049	-7.3773	40.89	4.7
94.3711	7.3155	108.23	5
101.5784	-1.3226	10	5.4
101.522	-1.2342	10	4.5
106.0081	-5.8459	104.31	4.4
98.5844	-0.4115	36.71	4.2
102.9213	-3.0705	211.63	4.1
93.7785	10.2536	10	4.3
100.2006	-2.612	28.7	4.2
94.2511	6.3346	73.93	4.6
100.9487	-3.3339	28.01	4.4
101.774	-6.5648	10	5.1
96.188	2.2151	10	4.3
101.9873	-4.5147	35	4.7
105.803	-6.7647	66.89	5
91.8327	-10.0226	10	4.7
97.4638	0.8622	28.47	4.3
91.7532	13.4538	10	4.4
